"Old.LA.Code" "5.or.more.A*-C.in.both.English.and.Maths.GCSEs" "LA.Name.x" "REGION" "REGION.NAME" "Area Code" "LA.Name.y"
"4696" 919 "65%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4697" 919 "84%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4698" 919 "49%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4699" 919 "" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4700" 919 "49%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4701" 919 NA "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4702" 919 "71%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4703" 919 "36%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4704" 919 "78%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4705" 919 "59%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4706" 919 NA "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4707" 919 "40%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4708" 919 "73%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4709" 919 NA "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4710" 919 "71%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4711" 919 "78%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4712" 919 "87%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4713" 919 "82%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4714" 919 "40%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4715" 919 "53%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4716" 919 "79%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4717" 919 "NE" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4718" 919 "0%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4719" 919 "0%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4720" 919 "NE" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4721" 919 "0%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4722" 919 "0%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4723" 919 "0%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4724" 919 "SUPP" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4725" 919 "8%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4726" 919 "0%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4727" 919 "0%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4728" 919 "NE" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4729" 919 "0%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4730" 919 "0%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4731" 919 NA "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4732" 919 NA "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4733" 919 "NE" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4734" 919 "0%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4735" 919 "NE" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4736" 919 "SUPP" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4737" 919 "64.2%" "Hertfordshire" 25 "East of England A" "E10000015" "Hertfordshire"
"4738" 921 "49%" "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4739" 921 "56%" "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4740" 921 "53%" "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4741" 921 "" "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4742" 921 "35%" "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4743" 921 "40%" "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4744" 921 NA "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4745" 921 "47%" "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4746" 921 NA "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4747" 921 "37%" "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4748" 921 NA "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4749" 921 "0%" "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4750" 921 "44.6%" "Isle of Wight" 37 "South East B" "E06000046" "Isle of Wight"
"4751" 925 "51%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4752" 925 "60%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4753" 925 "47%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4754" 925 "74%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4755" 925 "91%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4756" 925 "65%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4757" 925 "99%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4758" 925 "63%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4759" 925 NA "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4760" 925 "99%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4761" 925 "22%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4762" 925 "96%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4763" 925 "45%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4764" 925 "36%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4765" 925 "41%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4766" 925 "58%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4767" 925 "40%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4768" 925 NA "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4769" 925 "15%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4770" 925 "36%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4771" 925 "33%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4772" 925 "32%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4773" 925 "94%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4774" 925 "97%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4775" 925 "44%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4776" 925 "89%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4777" 925 "97%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4778" 925 NA "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4779" 925 "27%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4780" 925 "36%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4781" 925 NA "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4782" 925 "41%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4783" 925 "27%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4784" 925 "48%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4785" 925 "51%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4786" 925 "88%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4787" 925 "34%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4788" 925 "52%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4789" 925 "38%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4790" 925 "99%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4791" 925 "97%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4792" 925 "97%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4793" 925 NA "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4794" 925 "49%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4795" 925 "60%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4796" 925 "31%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4797" 925 "68%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4798" 925 "50%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4799" 925 "17%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4800" 925 "90%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4801" 925 "" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4802" 925 "89%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4803" 925 "93%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4804" 925 NA "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4805" 925 NA "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4806" 925 "53%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4807" 925 "47%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4808" 925 "17%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4809" 925 "48%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4810" 925 "51%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4811" 925 "17%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4812" 925 "70%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4813" 925 "37%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4814" 925 "0%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4815" 925 "0%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4816" 925 "SUPP" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4817" 925 "SUPP" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4818" 925 "SUPP" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4819" 925 "NE" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4820" 925 NA "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4821" 925 "0%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4822" 925 "0%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4823" 925 "0%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4824" 925 "0%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4825" 925 "0%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4826" 925 "SUPP" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4827" 925 "NE" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4828" 925 "SUPP" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4829" 925 "56.1%" "Lincolnshire" 16 "East Midlands B" "E10000019" "Lincolnshire"
"4830" 926 "61%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4831" 926 "53%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4832" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4833" 926 "42%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4834" 926 "55%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4835" 926 "65%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4836" 926 "61%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4837" 926 "53%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4838" 926 "30%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4839" 926 "59%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4840" 926 "49%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4841" 926 "59%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4842" 926 "62%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4843" 926 "69%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4844" 926 "40%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4845" 926 "52%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4846" 926 "55%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4847" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4848" 926 "68%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4849" 926 "30%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4850" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4851" 926 "65%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4852" 926 "81%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4853" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4854" 926 "29%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4855" 926 "53%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4856" 926 "56%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4857" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4858" 926 "" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4859" 926 "47%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4860" 926 "39%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4861" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4862" 926 "73%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4863" 926 "46%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4864" 926 "52%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4865" 926 "55%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4866" 926 "" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4867" 926 "39%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4868" 926 "36%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4869" 926 "51%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4870" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4871" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4872" 926 "74%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4873" 926 "50%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4874" 926 "47%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4875" 926 "50%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4876" 926 "47%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4877" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4878" 926 "70%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4879" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4880" 926 "51%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4881" 926 "35%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4882" 926 "71%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4883" 926 "51%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4884" 926 "56%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4885" 926 "61%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4886" 926 "47%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4887" 926 "54%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4888" 926 "36%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4889" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4890" 926 "62%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4891" 926 "" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4892" 926 "48%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4893" 926 "51%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4894" 926 "82%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4895" 926 "68%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4896" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4897" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4898" 926 "SUPP" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4899" 926 "0%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4900" 926 "NE" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4901" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4902" 926 "SUPP" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4903" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4904" 926 "0%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4905" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4906" 926 "NE" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4907" 926 "NE" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4908" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4909" 926 "SUPP" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4910" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4911" 926 "NE" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4912" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4913" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4914" 926 "SUPP" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4915" 926 "0%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4916" 926 NA "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4917" 926 "54.1%" "Norfolk" 27 "East of England B" "E10000020" "Norfolk"
"4918" 928 "48%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4919" 928 "83%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4920" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4921" 928 "72%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4922" 928 "50%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4923" 928 "70%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4924" 928 "55%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4925" 928 "53%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4926" 928 "" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4927" 928 "9%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4928" 928 "38%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4929" 928 "53%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4930" 928 "56%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4931" 928 "46%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4932" 928 "62%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4933" 928 "44%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4934" 928 "45%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4935" 928 "55%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4936" 928 "48%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4937" 928 "34%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4938" 928 "38%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4939" 928 "40%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4940" 928 "65%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4941" 928 "44%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4942" 928 "53%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4943" 928 "50%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4944" 928 "62%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4945" 928 "56%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4946" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4947" 928 "" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4948" 928 "79%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4949" 928 "61%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4950" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4951" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4952" 928 "55%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4953" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4954" 928 "60%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4955" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4956" 928 "43%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4957" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4958" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4959" 928 "47%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4960" 928 "59%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4961" 928 "69%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4962" 928 "71%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4963" 928 "45%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4964" 928 "53%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4965" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4966" 928 "39%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4967" 928 "63%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4968" 928 "" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4969" 928 "34%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4970" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4971" 928 "0%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4972" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4973" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4974" 928 "" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4975" 928 "0%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4976" 928 "0%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4977" 928 "NE" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4978" 928 "0%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4979" 928 "0%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4980" 928 "0%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4981" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4982" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4983" 928 NA "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4984" 928 "NE" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4985" 928 "53.0%" "Northamptonshire" 16 "East Midlands B" "E10000021" "Northamptonshire"
"4986" 929 "38%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4987" 929 "55%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4988" 929 "60%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4989" 929 "28%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4990" 929 "41%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4991" 929 "33%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4992" 929 "60%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4993" 929 "60%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4994" 929 "45%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4995" 929 "28%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4996" 929 "73%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4997" 929 NA "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4998" 929 "43%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"4999" 929 "68%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5000" 929 "64%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5001" 929 "73%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5002" 929 "56%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5003" 929 "0%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5004" 929 "SUPP" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5005" 929 "0%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5006" 929 "0%" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5007" 929 "SUPP" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5008" 929 NA "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5009" 929 "SUPP" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
"5010" 929 "NE" "Northumberland" 3 "North East B" "E06000048" "Northumberland"
